kind,etag,id,snippet.channelId,snippet.videoId,snippet.topLevelComment.kind,snippet.topLevelComment.etag,snippet.topLevelComment.id,snippet.topLevelComment.snippet.channelId,snippet.topLevelComment.snippet.videoId,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.authorDisplayName,snippet.topLevelComment.snippet.authorProfileImageUrl,snippet.topLevelComment.snippet.authorChannelUrl,snippet.topLevelComment.snippet.authorChannelId.value,snippet.topLevelComment.snippet.canRate,snippet.topLevelComment.snippet.viewerRating,snippet.topLevelComment.snippet.likeCount,snippet.topLevelComment.snippet.publishedAt,snippet.topLevelComment.snippet.updatedAt,snippet.canReply,snippet.totalReplyCount,snippet.isPublic
youtube#commentThread,VVLDKVpTUnetU_8bPJtwmv9ws-A,Ugwzk6BufMKAzDi-5Ht4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,ahbhBYukLM1a2ACohG9I8EQnJiM,Ugwzk6BufMKAzDi-5Ht4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,SEEEE COMPRAAAAAN ESTATUAAAAS 🤣🤣🤣🤣🤣,SEEEE COMPRAAAAAN ESTATUAAAAS 🤣🤣🤣🤣🤣,@VanessaHV.14,https://yt3.ggpht.com/316JzjTgpuEjwV1jXbiHXHqw8PajlnQpnrVbTPnHkw4yUlxz2VEuiz4jhjzcfZX665hHmwLWdQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@VanessaHV.14,UC6Ii33rzP1DJcCYrWeEdgjQ,True,none,0,2024-08-29T17:46:40Z,2024-08-29T17:46:40Z,True,0,True
youtube#commentThread,jrI-qyy5FhLlDCjKTrajHOEh70g,UgzN0zPJ_TM4Q3Jqewp4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,flvsudlTRH0S-js2QfdMOSYlKXI,UgzN0zPJ_TM4Q3Jqewp4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"Hola teca e Iker. Excelente capítulo!!! Muchas felicidades por su forma de hacer el podcast tan único y divertido. Por cierto el nombre del Hermano de Artemisa era apolo, hijos gemelos de Zeus. Saludos, desde Guadalajara, Jalisco","Hola teca e Iker. Excelente capítulo!!! Muchas felicidades por su forma de hacer el podcast tan único y divertido. Por cierto el nombre del Hermano de Artemisa era apolo, hijos gemelos de Zeus. Saludos, desde Guadalajara, Jalisco",@lorenavelazqueztorres9813,https://yt3.ggpht.com/ytc/AIdro_lTVeac9TBBd07-AHzhpJtJaLgoqVGs9xKCtVA_W9cscirrK8ltE9feTCBKXtWrgp2aHQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@lorenavelazqueztorres9813,UCqqFZpFkm-bnQa13JNLc5zA,True,none,0,2024-08-29T02:30:13Z,2024-08-29T02:30:13Z,True,0,True
youtube#commentThread,K1f_c6xMOo8vwY3OYWttcsiiR4g,UgzVGnXeISFXpI-yrKJ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,d7urYo3fUXx9l1ZqKMw901fiudg,UgzVGnXeISFXpI-yrKJ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,¿Si existía Ometeotl? Leí que realmente es Dios del Agave por un error de escritura. Según es Huehueteotl el que refiere a &quot;la mas grande deidad&quot; entre los mesoamericanos.,"¿Si existía Ometeotl? Leí que realmente es Dios del Agave por un error de escritura. Según es Huehueteotl el que refiere a ""la mas grande deidad"" entre los mesoamericanos.",@VictorAdad,https://yt3.ggpht.com/ytc/AIdro_nie7_NpqxN7Tlb4GEyZyp2X-uUROWX_u-2Dbffc8f6hvlX=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@VictorAdad,UCgoUUVzHMvcrAJ0_EOSWCtw,True,none,0,2024-08-29T00:10:03Z,2024-08-29T00:10:03Z,True,0,True
youtube#commentThread,FAfBoHOH3Y7YCA3V64rAL19yPzs,UgwXGdVYOrjo0Q1XrGR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,LGZS0gVEwHeuS4lcpJZl84NHvN0,UgwXGdVYOrjo0Q1XrGR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"Una buena historia seria la defenza del fortin boquerón durante la guerra del chaco, las termopilas bolivianas","Una buena historia seria la defenza del fortin boquerón durante la guerra del chaco, las termopilas bolivianas",@warrobotsdon-roro2537,https://yt3.ggpht.com/ytc/AIdro_kNz_6aT-NycY4qt2fXvKjNAZKgnU-RWARilIH00fMc1hywr9x8YSSH3p64Yrcz7pNH6Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@warrobotsdon-roro2537,UCPfpPCYyrAKGS11NqvWMuqw,True,none,1,2024-08-28T15:39:40Z,2024-08-28T15:39:50Z,True,0,True
youtube#commentThread,2y0H1KNHcDTpJzriXVUONeLUuQU,UgyFPEHcw28che7ny8N4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,k76e-kPAIEMVKa89m3RsRixAarQ,UgyFPEHcw28che7ny8N4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,Teka: sedente: posición de sentado. Sedado: esta jetón por medicamentos. Y tengo la duda ... Plinio o pilino? No traerás hambre vato?,Teka: sedente: posición de sentado. Sedado: esta jetón por medicamentos. Y tengo la duda ... Plinio o pilino? No traerás hambre vato?,@tatzarialejandrafrancotiol417,https://yt3.ggpht.com/ytc/AIdro_lbe2ZFpk2Pn177J78hPTbTJ5MY9PG8xD-XOAsH-PI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@tatzarialejandrafrancotiol417,UC_QDIdm41fT--KztBRBVT0Q,True,none,1,2024-08-28T14:36:34Z,2024-08-28T14:36:34Z,True,0,True
youtube#commentThread,ciPjnneU_zGPj6MVhfQfOiK0Gqw,UgxOAoIYzRHQnQZZayV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,UuWh2hXOAz8-prspSETS4MYyQlE,UgxOAoIYzRHQnQZZayV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"Hablan de la Pirámide de Giza, con referencia a Transformers 2, solo pienso en el diálogo: &quot;estoy debajo del escroto del enemigo&quot;","Hablan de la Pirámide de Giza, con referencia a Transformers 2, solo pienso en el diálogo: ""estoy debajo del escroto del enemigo""",@alejandrolincegan2951,https://yt3.ggpht.com/ytc/AIdro_lx6_4LA88-qUXF1tVMFNoXWNPEWjAPX7tOFxj-h6hNprs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@alejandrolincegan2951,UCjxv2hXkSUk78dQvBo_4G-g,True,none,0,2024-08-28T03:06:13Z,2024-08-28T03:06:13Z,True,0,True
youtube#commentThread,UF16YcdQz_wppn52zv2zGacrxrc,Ugzx2Z5RPji4PU6uXJR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,zuDnff-nWcA5QQsmUXFgUiTjRMQ,Ugzx2Z5RPji4PU6uXJR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"Weeeeey dijeron mi nombre, finalmente alguien dice mi nombre bien a la primera 😂😂<br>Los quiero mucho, gracias por estar siempre conmigo en el trabajo y la vida cotidiana","Weeeeey dijeron mi nombre, finalmente alguien dice mi nombre bien a la primera 😂😂
Los quiero mucho, gracias por estar siempre conmigo en el trabajo y la vida cotidiana",@amilkariliammontielmolina9298,https://yt3.ggpht.com/ytc/AIdro_lFTMfXRN71f0h-E4HpaSZDmsLKuVcE_yyfLoREXPMew0Ua=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@amilkariliammontielmolina9298,UC9vr8wOEhLkL28Ch1JzYRiA,True,none,1,2024-08-28T01:56:42Z,2024-08-28T01:56:42Z,True,0,True
youtube#commentThread,z8z3oRBQYoW9mrYoHbsS7-ubacg,UgykByL830E8byMTIdN4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,OXZAiLlh93D7FEaSfffrrwaMILI,UgykByL830E8byMTIdN4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"Hermosotes, que bellos con estos temas. Vengan a la capital de la gentrificación los invito a San Miguel de Allende xdxdxd","Hermosotes, que bellos con estos temas. Vengan a la capital de la gentrificación los invito a San Miguel de Allende xdxdxd",@josemanuel9520,https://yt3.ggpht.com/ytc/AIdro_n6qm3aVcUfiJQsWRO-R7sIU2GDVvSfKkalGHRVzNo9iXk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josemanuel9520,UCzvC8ispLyU2JoLjlUPQPNA,True,none,0,2024-08-27T22:12:01Z,2024-08-27T22:12:01Z,True,0,True
youtube#commentThread,-SDrFC0Sryi79cOV2aAi_ifIBGw,UgzolqMdSOaCN3JckBB4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,RCFFZOXaJykdV4GRmozaEmO8M_g,UgzolqMdSOaCN3JckBB4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,Nabuco... Qué Teca? 😅,Nabuco... Qué Teca? 😅,@irvingrodriguezmijangos,https://yt3.ggpht.com/ytc/AIdro_kx7OTNjsW_UEXYMyezp1cPCPFQJK-sL3duP5JKF_Cxwt5f=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@irvingrodriguezmijangos,UCRTWmZdsN4e2KlAq_mThkTw,True,none,0,2024-08-27T21:56:31Z,2024-08-27T21:56:31Z,True,0,True
youtube#commentThread,TcHZ2A_BS7RuxqJzN_fK4sucg1Q,UgwvWRGJNHeLocglfV14AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,TQkwbN8cteQnyWqa9iud39Cq-h0,UgwvWRGJNHeLocglfV14AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,ese wey tenia feria y el favor de los dioses para no morir viajando a tierras extranjeras jajajajaja,ese wey tenia feria y el favor de los dioses para no morir viajando a tierras extranjeras jajajajaja,@jorgeanzures3860,https://yt3.ggpht.com/ytc/AIdro_lOuM6ReOvbM_DGXvUIqE_2FGX0ZK_1JrBgJ8XImDl9UiM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jorgeanzures3860,UCOl0sPB-MfKAqgq6BtEx_UA,True,none,0,2024-08-27T18:59:18Z,2024-08-27T18:59:18Z,True,0,True
youtube#commentThread,F_v7zro8_DLMZBvxHeCXw9dOJtA,UgzzamA3Z_6Qbr7Roih4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,amODaM_jsQ5EQYFvDzSFKEmDP6g,UgzzamA3Z_6Qbr7Roih4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,Artemisa era hermana de Apolo 🙌🏻,Artemisa era hermana de Apolo 🙌🏻,@ismaelpecina9471,https://yt3.ggpht.com/ytc/AIdro_koMa287AiaINZ6hBnxDAkpwA13eQDnZARDwdCMy9hBpk8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ismaelpecina9471,UCe_eyHZzKxDr_dVMCnxbWYw,True,none,0,2024-08-27T17:59:38Z,2024-08-27T17:59:38Z,True,0,True
youtube#commentThread,sOumlQeicWPDSWkZ7HQ5JLktdns,Ugxf06_VLJGY_X2Z55p4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,ZJhB3bvZH-qvFSg8Ctone5d3cEM,Ugxf06_VLJGY_X2Z55p4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"gracias por hacer mas ameno mi dia en la ofi, loooos tqm HISTORIA PARA TONTOS &lt;3","gracias por hacer mas ameno mi dia en la ofi, loooos tqm HISTORIA PARA TONTOS <3",@EVAPASILLAS.PONCE1508,https://yt3.ggpht.com/ytc/AIdro_mM6Cy52r3imQYsY71-0lv4LN-BL49FOCSGD0MXULFXR4gQCJhFycIsfB6qawVr434KQQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@EVAPASILLAS.PONCE1508,UC6L-1ZmjgjyiWB_GQEigF_Q,True,none,0,2024-08-27T17:55:42Z,2024-08-27T17:55:42Z,True,0,True
youtube#commentThread,hGf5DWPGeB_ip4qba9wwwdRTB2E,UgxK6-xzOErnO_77S314AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,1swsCTsC95MRpqT1UPxkVH7jFPU,UgxK6-xzOErnO_77S314AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"<a href=""https://www.youtube.com/watch?v=0IDFrBktWIA&amp;t=2457"">40:57</a> Hay un anime donde su protagonista se llama Nike, está hermoso 🤩","40:57 Hay un anime donde su protagonista se llama Nike, está hermoso 🤩",@RavenGreyLugosi,https://yt3.ggpht.com/dgzcws7Sc6UHSDO11rwccu8RlaPxBoj-VlJV7FHInOXU-vSgcdFnoL5PZwx9rV95mUXHPyt8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@RavenGreyLugosi,UC2P4WX0L0ilyF3XuXC0dAlA,True,none,0,2024-08-27T16:50:56Z,2024-08-27T16:50:56Z,True,0,True
youtube#commentThread,_uXLZMSiKX5v93QpNhfvgsOYxeI,UgzdniPStgZLjStts4p4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,iZ02li2RluiRvlDdGweT_z9Ubl4,UgzdniPStgZLjStts4p4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,Imperio japonés pt4 plis,Imperio japonés pt4 plis,@ivanmelchor2889,https://yt3.ggpht.com/ytc/AIdro_nWKTGSonhM-T8UMp8LtgMeOca3WZgD7MbleE2lM08=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ivanmelchor2889,UC6qmZLxUbR3ZIKT9Z2e2PCw,True,none,1,2024-08-27T16:35:26Z,2024-08-27T16:35:26Z,True,0,True
youtube#commentThread,tyrqsF30-iVvmgxkEGkwCex-8HA,UgwQ1ZlX9YhC7L1SrgR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,4A42tRj3HDRQW3GbJvE5mqHvxdU,UgwQ1ZlX9YhC7L1SrgR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,Napoleón encontró el fruto del edén,Napoleón encontró el fruto del edén,@TheRammsKruspe,https://yt3.ggpht.com/ytc/AIdro_kT-QoTEgybA_3AIndlK5REfPp7C02G8HXDLwVs6Tw4Nv8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TheRammsKruspe,UCXz29Z7LqiQz8rjh-RHBfww,True,none,1,2024-08-27T15:28:01Z,2024-08-27T15:28:01Z,True,0,True
youtube#commentThread,YXNaUnX53CKu-tBZWjoWQzDZUAY,UgwQcoWy2LZUFJ6DXzt4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,bbFSkaGD953ndpcT3xNcwmSLwQU,UgwQcoWy2LZUFJ6DXzt4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,Like por el audio final,Like por el audio final,@monkflores7215,https://yt3.ggpht.com/ytc/AIdro_k3NzCMjDkHQW7KhKGj4ZF644Zm8YWdBOrkSXd5_MxHIIA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@monkflores7215,UCjyqT28qSUPVLOeaT1rox7g,True,none,1,2024-08-27T05:39:40Z,2024-08-27T05:39:40Z,True,0,True
