kind,etag,id,snippet.channelId,snippet.videoId,snippet.textDisplay,snippet.textOriginal,snippet.parentId,snippet.authorDisplayName,snippet.authorProfileImageUrl,snippet.authorChannelUrl,snippet.authorChannelId.value,snippet.canRate,snippet.viewerRating,snippet.likeCount,snippet.publishedAt,snippet.updatedAt
youtube#comment,ilwOmdgD2_-K0ThcntMqEZXZzKw,Ugy5yhHkenm8tCn4MWB4AaABAg.A14-w-qYsszA3veHS9cytq,UCeYSnd34IPe57sM8hkjWhrw,FXxcNjTZ4qo,"Y no, no los escucho. Solamente fue una desafortunada recomendación del algoritmo de YouTube. Basta con menos de diez minutos para notar el sesgo internacionalista.","Y no, no los escucho. Solamente fue una desafortunada recomendación del algoritmo de YouTube. Basta con menos de diez minutos para notar el sesgo internacionalista.",Ugy5yhHkenm8tCn4MWB4AaABAg,@Ari-je3zu,https://yt3.ggpht.com/IsBRO4vWl-dlWeSj30UIEpn67T154f-Fe0OpgUQ_znWNHDmNCDvwzH9hDc0c6hdDXDysSfmD=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Ari-je3zu,UCNMyhVJ1bKSyJuMhY89My9g,True,none,0,2024-05-27T02:37:58Z,2024-05-27T02:37:58Z
youtube#comment,rNPyEul2XXGU1EGQoLYciZ7w-40,Ugzocn4B-PKJcbUyHEF4AaABAg.A0yWQWwiJ2NA10BrkFBZP_,UCeYSnd34IPe57sM8hkjWhrw,FXxcNjTZ4qo,"Sí, que inviten a Fabián!!!","Sí, que inviten a Fabián!!!",Ugzocn4B-PKJcbUyHEF4AaABAg,@Antonovna.,https://yt3.ggpht.com/Lix55J1h_aDJV4zR2rlXMemBl8WKqaImbz-MXCuqTgXkOIxg7-egkyQyaLQjeZLPLVZU2NLNEg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Antonovna.,UCr122Ik7RMQ9pGz0yemul3g,True,none,0,2024-03-15T16:42:10Z,2024-03-15T16:42:10Z
youtube#comment,g3qguQHesoHI2yb2Ip-iWSEXc_E,Ugzocn4B-PKJcbUyHEF4AaABAg.A0yWQWwiJ2NA5_Q4fDcppl,UCeYSnd34IPe57sM8hkjWhrw,FXxcNjTZ4qo,zZzzz,zZzzz,Ugzocn4B-PKJcbUyHEF4AaABAg,@josetriniq,https://yt3.ggpht.com/8jBwl7XVAlp-DezL1H_h71juY7Bow2lgjBMNf0_7M5XWEgJpg0AW1lzIFDjvR9LdSjrSLkVY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josetriniq,UCXyTzuuu6gsPWOCAcuEGNdQ,True,none,0,2024-07-07T04:24:39Z,2024-07-07T04:24:39Z
youtube#comment,-vslHVZcPHMPeJIujSLA5zC3c7I,UgzJtFcyVVgq_cn7NQp4AaABAg.A0w-w0hRoHNA0w06NtBrLc,UCeYSnd34IPe57sM8hkjWhrw,FXxcNjTZ4qo,"<a href=""https://youtube.com/@JMZunzu?si=LSpVxgqC4dUhsFra"">https://youtube.com/@JMZunzu?si=LSpVxgqC4dUhsFra</a>",https://youtube.com/@JMZunzu?si=LSpVxgqC4dUhsFra,UgzJtFcyVVgq_cn7NQp4AaABAg,@juliohiramgonzalezmorales74,https://yt3.ggpht.com/ytc/AIdro_nUWUYOlYoABZb-GF-uF6E5D2oFzAcCgFG5guA0CHHQ-wRh=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@juliohiramgonzalezmorales74,UC4NJvfq337R86R4QJvQf39w,True,none,0,2024-03-13T16:23:15Z,2024-03-13T16:23:15Z
youtube#comment,fSg06BzHdIItM2vJB2i-kEtJNuk,UgwxSErrKtkIveGh1wh4AaABAg.A0umaphLoOmA0w-8xT3v12,UCeYSnd34IPe57sM8hkjWhrw,FXxcNjTZ4qo,"<b>Sudaca</b> refiriéndose despectivamente a los del sur, y no, los del sur no nos llamamos asi, esta palabra fue popularizada por algunos españoles para referirse a nosotros como insulto.","*Sudaca* refiriéndose despectivamente a los del sur, y no, los del sur no nos llamamos asi, esta palabra fue popularizada por algunos españoles para referirse a nosotros como insulto.",UgwxSErrKtkIveGh1wh4AaABAg,@jhonnysrafaelalvaradoanteq3329,https://yt3.ggpht.com/dXmtL_vy-VQBgzZ5s--LaREeULcRWNtzyy-vBNX_I9gGYJhd8TZW53EXJ8ZgyScmGZIWhWbp=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jhonnysrafaelalvaradoanteq3329,UCaNn4AyATvV3GlxEroaRwNA,True,none,0,2024-03-13T16:14:52Z,2024-03-13T16:14:52Z
youtube#comment,jbq08URS4YJ26ECnDBQ0HRzkSXU,UgwxSErrKtkIveGh1wh4AaABAg.A0umaphLoOmA0y9DLYSQVP,UCeYSnd34IPe57sM8hkjWhrw,FXxcNjTZ4qo,S u d a c a,S u d a c a,UgwxSErrKtkIveGh1wh4AaABAg,@DanHallen1,https://yt3.ggpht.com/ytc/AIdro_kAqoxB-QJKR8G2aY9_rgphV_OwWlhRaNHLNMv-eu3Yl64=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@DanHallen1,UCbFItC5hdqe6BvE3o5RHvbw,True,none,2,2024-03-14T12:21:19Z,2024-03-14T12:21:19Z
youtube#comment,Aq_UGP2CbumgR7s_foPVTAx9G7M,UgwJjhRgyCSBr2EmdHl4AaABAg.A0uhAjL0n5vA0uxA9-79Qa,UCeYSnd34IPe57sM8hkjWhrw,FXxcNjTZ4qo,Su d a ca,Su d a ca,UgwJjhRgyCSBr2EmdHl4AaABAg,@antoniodejesus8241,https://yt3.ggpht.com/ytc/AIdro_kJYuVvKpWjIiVwIMYkY0fqOO84VNSKBhs76X2XO1MgDac=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@antoniodejesus8241,UCEbIUaSb0pF74X6RW8b6cVQ,True,none,1,2024-03-13T06:29:34Z,2024-03-13T06:29:34Z
youtube#comment,Vvkl__YJlEW7SkuysyZKCK0erOU,UgwxjFZQKBM5e9O9vwV4AaABAg.A1y0Ia4M8WzA2FsRNLqJJ2,UCeYSnd34IPe57sM8hkjWhrw,J5dH-jKp-ac,"Venía a buscar ese comentario, no lo dejó hablar casi y queriendo dejarlo como idiota.","Venía a buscar ese comentario, no lo dejó hablar casi y queriendo dejarlo como idiota.",UgwxjFZQKBM5e9O9vwV4AaABAg,@gisellesoledadcastillo954,https://yt3.ggpht.com/ytc/AIdro_m1gAs1CmntkV5KCNOOpNwVmDl71DdJ2LX8A91gbCRDOSYe=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gisellesoledadcastillo954,UChnqRqvSYWoFPwKrBr-1I2w,True,none,0,2024-04-15T15:22:55Z,2024-04-15T15:22:55Z
youtube#comment,IBN7lv5K1NfG_YhBI8fDdGbLtdc,UgyN2jmOXzTac6TdU-94AaABAg.A1kMCtBdThSA1klkKz3A7V,UCeYSnd34IPe57sM8hkjWhrw,J5dH-jKp-ac,Pues buscate un documental de History Channel nmms si no es tu estilo,Pues buscate un documental de History Channel nmms si no es tu estilo,UgyN2jmOXzTac6TdU-94AaABAg,@jajames0696,https://yt3.ggpht.com/IP-pnO38bqzHbFB2dKIkalmfSdPH69oJJRsdhHtToL2nyiqTV0O4JzroqSGG_eHOvhH-JmB1dRE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jajames0696,UCetPp1g7kczVhfddYYWZX3A,True,none,4,2024-04-03T04:08:47Z,2024-04-03T04:08:47Z
youtube#comment,j5rgX2qrWct8QGapwKl8f3NpWFo,UgyN2jmOXzTac6TdU-94AaABAg.A1kMCtBdThSA1lcqjkWn2f,UCeYSnd34IPe57sM8hkjWhrw,J5dH-jKp-ac,Que triste que odies... Puedes hacer uso de tu derecho de expresión y luego con eso limpiarte la cola e irte a buscar lo que cumpla tus expectativas. <br>PD Tienes 0 carisma 😊,"Que triste que odies... Puedes hacer uso de tu derecho de expresión y luego con eso limpiarte la cola e irte a buscar lo que cumpla tus expectativas. 
PD Tienes 0 carisma 😊",UgyN2jmOXzTac6TdU-94AaABAg,@luceroaguilar1270,https://yt3.ggpht.com/ytc/AIdro_kSmIPpEfYu5w4oV0Y5QjHKOArAmAED17v3BZyCTUhOuqs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@luceroaguilar1270,UCGec13PBm30wtXfKq6m11uA,True,none,0,2024-04-03T12:10:15Z,2024-04-03T12:10:15Z
youtube#comment,nFLAg-TKo2SNSzRrE5ExdvXcvFE,UgyN2jmOXzTac6TdU-94AaABAg.A1kMCtBdThSA1mia-XxAtP,UCeYSnd34IPe57sM8hkjWhrw,J5dH-jKp-ac,"Hay muchisimos podcast de historia , no es único , no entiendo como se quedan escuchando algo que nos les gusta","Hay muchisimos podcast de historia , no es único , no entiendo como se quedan escuchando algo que nos les gusta",UgyN2jmOXzTac6TdU-94AaABAg,@melissaaltamirano4443,https://yt3.ggpht.com/ytc/AIdro_lTIlqHZ5sahHFU5ykvZ3AT5SJNCsyZs2DbFshcIBw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@melissaaltamirano4443,UCFi3Bd0nhy6NDOpAH00x9hQ,True,none,1,2024-04-03T22:19:38Z,2024-04-03T22:19:38Z
youtube#comment,4HgRGwFoamiQIVkubw5jFifGSs8,UgxF-J-ZEdCvaNw5t4x4AaABAg.A1k1_shmeIYA1tfw3Dadep,UCeYSnd34IPe57sM8hkjWhrw,J5dH-jKp-ac,"<a href=""https://www.youtube.com/watch?v=J5dH-jKp-ac&amp;t=3540"">59:00</a>",59:00,UgxF-J-ZEdCvaNw5t4x4AaABAg,@kevinconchap339,https://yt3.ggpht.com/ytc/AIdro_kvlWfpFiGDsOuWN8WC7fbTg_M3GnIyZoNdq97hjvUJDaKXfd4Br8mhKtbUbhXvgfORVQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@kevinconchap339,UC-Wb1tBo_2jugPphqQzN_Bw,True,none,0,2024-04-06T15:11:07Z,2024-04-06T15:11:07Z
youtube#comment,tWAWupCG6MB0yu5gF2m9zuKCi8s,Ugx3dX2JoR_JM1r0N5V4AaABAg.A1k0js1edIBA1kBHgCYcv6,UCeYSnd34IPe57sM8hkjWhrw,J5dH-jKp-ac,yo los escucho tambien desde Irlanda,yo los escucho tambien desde Irlanda,Ugx3dX2JoR_JM1r0N5V4AaABAg,@isainarvaez1425,https://yt3.ggpht.com/ytc/AIdro_kBOaaQm4SErc65LJmrT5gMIMWh4H6qVNLj5oTEpT7youQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@isainarvaez1425,UCaug6ru67F6stYmkr1f66Zg,True,none,0,2024-04-02T22:41:25Z,2024-04-02T22:41:25Z
youtube#comment,cb8csZYChFY_d0WycyzPlEx4fvQ,UgxFo-fRU2MSqEue0K94AaABAg.A1jwsnxg_bnA1kjz0uruD2,UCeYSnd34IPe57sM8hkjWhrw,J5dH-jKp-ac,me uno,me uno,UgxFo-fRU2MSqEue0K94AaABAg,@cesarperez8418,https://yt3.ggpht.com/ytc/AIdro_mCkxSl15tnoMYNH_WJz-XR0vwVtrFMbsiC6UcbGEZWvQw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@cesarperez8418,UCZVKqjx9lu_DkvqlglODDUg,True,none,1,2024-04-03T03:53:18Z,2024-04-03T03:53:18Z
youtube#comment,SRllJw9VCQKM-Y4FVL6YTytxrTE,Ugx-XgdsV8AwWYFIXGd4AaABAg.A1jWHIsHALZA1miAWL6fhp,UCeYSnd34IPe57sM8hkjWhrw,J5dH-jKp-ac,"Escúchate el capítulo de los mormones en: herejes el potcast, muy bueno","Escúchate el capítulo de los mormones en: herejes el potcast, muy bueno",Ugx-XgdsV8AwWYFIXGd4AaABAg,@melissaaltamirano4443,https://yt3.ggpht.com/ytc/AIdro_lTIlqHZ5sahHFU5ykvZ3AT5SJNCsyZs2DbFshcIBw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@melissaaltamirano4443,UCFi3Bd0nhy6NDOpAH00x9hQ,True,none,0,2024-04-03T22:16:01Z,2024-04-03T22:16:01Z
youtube#comment,dIYtlcGoqNLSNt90ouUoC7R6sLg,UgzRRrwO4RUlLfKJhEp4AaABAg.A5vya3qdlvaA6BDFm_yaG3,UCeYSnd34IPe57sM8hkjWhrw,0kY6Qt1V8Kc,Hace poco volví a ver la de Django y me acordé de ese capítulo,Hace poco volví a ver la de Django y me acordé de ese capítulo,UgzRRrwO4RUlLfKJhEp4AaABAg,@musicodesconocido,https://yt3.ggpht.com/6d9wkRzKT_0h46LyR8D8_i8aCMPrqzYxBdsG2WlICSQZYb0xyqrQobjTpXiS0ylyyyESuNyQhcs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@musicodesconocido,UCRV6qG5h6C4PmMn1qtE-Z1Q,True,none,0,2024-07-22T06:02:57Z,2024-07-22T06:02:57Z
youtube#comment,0HL5huvvWgtIX5BDnAi2wDaVXAE,UgzmHU7khC15iM2dU8B4AaABAg.A90dTqCNOp7A90eNOLxhSk,UCeYSnd34IPe57sM8hkjWhrw,5Uac-LKCY4Y,"La queja es porque hace mucho nos prometieron regrabarlos todos u.u nos vieron la cara. Están chidos en audífonos, escuchables, pero no mientras se cocina en pareja ):","La queja es porque hace mucho nos prometieron regrabarlos todos u.u nos vieron la cara. Están chidos en audífonos, escuchables, pero no mientras se cocina en pareja ):",UgzmHU7khC15iM2dU8B4AaABAg,@LadySkywalkerW,https://yt3.ggpht.com/ytc/AIdro_lwbDah96CnBihX4Y-e36Gm0TnYnOORwUSk-Wx4KTUTgw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@LadySkywalkerW,UCC-kANsNvPcG9ut34SPngeg,True,none,0,2024-09-30T17:11:11Z,2024-09-30T17:11:11Z
youtube#comment,JEjxlP-bi8Pm2eurBwo64knTVc4,Ugw2ngc1YlVsVgWjVT14AaABAg.A3l-KnZejGkA3y9xdDeYUW,UCeYSnd34IPe57sM8hkjWhrw,rx108V8Ydtc,Gracias por la corrección!,Gracias por la corrección!,Ugw2ngc1YlVsVgWjVT14AaABAg,@historiaparatontospodcast5148,https://yt3.ggpht.com/Tw2Vt53uC3fCaRNDO884CZkc1inVcHFbKYcYg9ug9_tFVfi2y6Yk23-Z7KpoRup63Kf4Dwrd=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@historiaparatontospodcast5148,UCeYSnd34IPe57sM8hkjWhrw,True,none,2,2024-05-28T02:01:58Z,2024-05-28T02:01:58Z
youtube#comment,hbFh-HkHpSNd60h0DRapHTuohKk,UgxP2_Y9eL1G75zyKUd4AaABAg.A9TmY1CoQyLA9X5OH4i7Qj,UCeYSnd34IPe57sM8hkjWhrw,wCm4FNSnDPs,El de Antropología e Historia en Chapultepec,El de Antropología e Historia en Chapultepec,UgxP2_Y9eL1G75zyKUd4AaABAg,@gerardomarin3704,https://yt3.ggpht.com/ytc/AIdro_llsVXXNftH3IeJbqvGiarCVgu80IyChxSps7u5X2xSosc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gerardomarin3704,UCSx1Rju_L2MpgAxcmxgSmNg,True,none,0,2024-10-13T07:31:40Z,2024-10-13T07:31:40Z
youtube#comment,-3re8MIwLJPrXeDVElKUxMeZGO4,UgwDKCEWtoVetri_tht4AaABAg.A9RS7Kr88aIA9RWWx1k3_A,UCeYSnd34IPe57sM8hkjWhrw,wCm4FNSnDPs,Siiiiiii estaría muy cabrón mi hermano!!,Siiiiiii estaría muy cabrón mi hermano!!,UgwDKCEWtoVetri_tht4AaABAg,@amilkariliammontielmolina9298,https://yt3.ggpht.com/ytc/AIdro_lFTMfXRN71f0h-E4HpaSZDmsLKuVcE_yyfLoREXPMew0Ua=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@amilkariliammontielmolina9298,UC9vr8wOEhLkL28Ch1JzYRiA,True,none,0,2024-10-11T03:33:21Z,2024-10-11T03:33:21Z
youtube#comment,LsmqXRBMscanM0LiBOQX4Bgmrjg,Ugydo-j4T7jd8LV1ZwZ4AaABAg.A3SqotLLi79A3UtGyeP3P9,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,Igual,Igual,Ugydo-j4T7jd8LV1ZwZ4AaABAg,@HikaruShidou-iy9no,https://yt3.ggpht.com/FsDpxY-jhDN3TO1oSmCz9kfNo5Lpgiepw91hbvaxYntTUk1pnsme0PZXQ8lJjghOX6GARFyK=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@HikaruShidou-iy9no,UCAr9vqEM7zqAP5v0qjsQU_A,True,none,0,2024-05-16T07:50:14Z,2024-05-16T07:50:14Z
youtube#comment,rRpRKFewh0p5qPne4xwtoygqgXE,Ugx08EnHZfEF0h_nwqx4AaABAg.A3SqA8PwtNXA3T4KmB6rNy,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,Se calentó :(,Se calentó :(,Ugx08EnHZfEF0h_nwqx4AaABAg,@historiaparatontosoficial,https://yt3.ggpht.com/pda63okj1qmtxVDUp8-xwFOdFyQDHJGUr9Y03o-f5rM1XAgDMU2DfG_jGjJauSDUkJPAUsZ6MQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@historiaparatontosoficial,UCVvYB5q5UJ4KZwlYdVW35zA,True,none,0,2024-05-15T14:57:08Z,2024-05-15T14:57:08Z
youtube#comment,Hso1H00BS7KGzs1OZuQ0En7MQx8,Ugx08EnHZfEF0h_nwqx4AaABAg.A3SqA8PwtNXA3U7XbnwPDL,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,@@historiaparatontosoficial a,@@historiaparatontosoficial a,Ugx08EnHZfEF0h_nwqx4AaABAg,@gustavoangeles8064,https://yt3.ggpht.com/ytc/AIdro_nSlsVNumrZjS2aZVWmpYCelgiQ4nD_svCydIMUSXH872w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gustavoangeles8064,UCUh8jCHZUtrieU1XwqT8bBQ,True,none,0,2024-05-16T00:44:20Z,2024-05-16T00:44:20Z
youtube#comment,Fhuoe_C-dXuv8EhWPYEnVt3yJ94,UgzY5dexBcCHIJoGHWl4AaABAg.A3SC_fvym4xA3WBWukreUy,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,x2!!1,x2!!1,UgzY5dexBcCHIJoGHWl4AaABAg,@PaulaPadillaSanchez,https://yt3.ggpht.com/ytc/AIdro_kumUAO-vDqQ2LEQWnE98-Xq0zXVpU65GxPkF_IPO9-vNgWNB8GdeOI-ErUh6jDMTWOLQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@PaulaPadillaSanchez,UCd5t_5rExmrpluj-QVrAxeA,True,none,0,2024-05-16T19:57:41Z,2024-05-16T19:57:41Z
youtube#comment,6NnISeTRetJ1NkPwCv75ciJvtT4,UgzSMigC-hQCQEics_Z4AaABAg.A3sivpmeL98A4J7PKdXUDz,UCeYSnd34IPe57sM8hkjWhrw,RBnZPFhDcnk,lol nada que ver pero que cool ver alguien monbebe en los comentarios hahaha,lol nada que ver pero que cool ver alguien monbebe en los comentarios hahaha,UgzSMigC-hQCQEics_Z4AaABAg,@R.o_o.1122,https://yt3.ggpht.com/eBy47RvrUQd8GXWIFHoVrvANBDUjuBEamBhDhu9PWQ8etPArPqryoKE1BW-3TFcZ9aL_-4blCw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@R.o_o.1122,UChi2kXFHhXAKX18zrtjiAJw,True,none,1,2024-06-05T14:42:58Z,2024-06-05T14:42:58Z
youtube#comment,7pDER19OyVXR7Qiw13O7zSAOqn4,UgzSMigC-hQCQEics_Z4AaABAg.A3sivpmeL98A4JihhrKWce,UCeYSnd34IPe57sM8hkjWhrw,RBnZPFhDcnk,"@@R.o_o.1122  😅 me sorprende que sepas de k-pop, pero si, Monsta X es mi grupo favorito ☺️<br>Cuídense por favor.<br>Bendiciones 🙏🏻💕","@@R.o_o.1122  😅 me sorprende que sepas de k-pop, pero si, Monsta X es mi grupo favorito ☺️
Cuídense por favor.
Bendiciones 🙏🏻💕",UgzSMigC-hQCQEics_Z4AaABAg,@gris2409,https://yt3.ggpht.com/9r2pypvik1f48O1wU9Jkz7znDNANJk9PUDeUTTCrgurhfrLVx5GcNHCTKnCY-1yVswA7R0Hr_g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gris2409,UCsdS0hdWk9pA9xvT-rfKbQQ,True,none,0,2024-06-05T20:17:39Z,2024-06-05T20:17:39Z
youtube#comment,_N2CY9iM6ZSNzWdQj3MhbBEUeWg,UgxbKDROl2WdO-LtFEh4AaABAg.A3OZ6VeBJE_A3OZDniBS7p,UCeYSnd34IPe57sM8hkjWhrw,RBnZPFhDcnk,Y la esperanza de vida es que si pasabas de la niñez podían vivir hasta los 60(es un ejemplo),Y la esperanza de vida es que si pasabas de la niñez podían vivir hasta los 60(es un ejemplo),UgxbKDROl2WdO-LtFEh4AaABAg,@jesusakayisus1196,https://yt3.ggpht.com/ytc/AIdro_n6ZBBa_3wssvZ-3uYejR-pYif7bZ3F-sJr33JSyktwwYCCLRkkFCHIjZW7Up1yAzVU4w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jesusakayisus1196,UCi5MJo_7YzDLzJC8PE9KmXw,True,none,0,2024-05-13T20:50:51Z,2024-05-13T20:50:51Z
youtube#comment,AwUDiM6x238brH75h-eMR2j7O_c,UgwfoLehgTk2qqZuKWB4AaABAg.A3JUWbLdyv9A3MNmGpT3aq,UCeYSnd34IPe57sM8hkjWhrw,RBnZPFhDcnk,"Uffas, de las zonas que mas cerca me quedan, me encanta ir UwU y hacer mis teorias","Uffas, de las zonas que mas cerca me quedan, me encanta ir UwU y hacer mis teorias",UgwfoLehgTk2qqZuKWB4AaABAg,@RogueDarklml,https://yt3.ggpht.com/pE8vFhJRmehCf-3f6dZ9x48h0enJuhngzZxwEaO3dSQ_0xELwZcvEYA8xayuCGjY8fe-4WDfkkg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@RogueDarklml,UCwoWR8ibvdQBa6tHciYfVpQ,True,none,0,2024-05-13T00:32:22Z,2024-05-13T00:32:22Z
youtube#comment,RAsYIV8GzisQmNxp6AKdu_SR2ug,UgwIlMJZxZiAfUn7q4l4AaABAg.A3HftJWYFeBA4K7GOmTMZH,UCeYSnd34IPe57sM8hkjWhrw,RBnZPFhDcnk,Shot,Shot,UgwIlMJZxZiAfUn7q4l4AaABAg,@luferequi,https://yt3.ggpht.com/0ZOCdTYtS06P9ajZUhNQucEBn-VHMhbQjLIA_8yjkdwDJgfVzuq_kvQHiuJ0wiRh4_SyQgDhAKQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@luferequi,UCu1doOkhBUbuROhlcMb0AVg,True,none,0,2024-06-06T00:00:59Z,2024-06-06T00:00:59Z
youtube#comment,82TzfePwT-NSVvpJ0JUxQOXyz6Y,UgywewS4z_cC5zLnOFN4AaABAg.A3HMvWobOunA3IrcTsIFEo,UCeYSnd34IPe57sM8hkjWhrw,RBnZPFhDcnk,Ya tenías que venir a ver al Iker en pezoneras,Ya tenías que venir a ver al Iker en pezoneras,UgywewS4z_cC5zLnOFN4AaABAg,@LadySkywalkerW,https://yt3.ggpht.com/ytc/AIdro_lwbDah96CnBihX4Y-e36Gm0TnYnOORwUSk-Wx4KTUTgw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@LadySkywalkerW,UCC-kANsNvPcG9ut34SPngeg,True,none,1,2024-05-11T15:44:57Z,2024-05-11T15:44:57Z
youtube#comment,V8hBDrCHpFDA6jZ0nf-z8KYzeYw,UgywewS4z_cC5zLnOFN4AaABAg.A3HMvWobOunA3R1qmOrwRX,UCeYSnd34IPe57sM8hkjWhrw,RBnZPFhDcnk,tqm,tqm,UgywewS4z_cC5zLnOFN4AaABAg,@historiaparatontospodcast5148,https://yt3.ggpht.com/Tw2Vt53uC3fCaRNDO884CZkc1inVcHFbKYcYg9ug9_tFVfi2y6Yk23-Z7KpoRup63Kf4Dwrd=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@historiaparatontospodcast5148,UCeYSnd34IPe57sM8hkjWhrw,True,none,2,2024-05-14T19:56:57Z,2024-05-14T19:56:57Z
youtube#comment,xeIUpeKDHszyrY7TEaAkAFUf65w,UgywewS4z_cC5zLnOFN4AaABAg.A3HMvWobOunA3ZXKjSw1Ue,UCeYSnd34IPe57sM8hkjWhrw,RBnZPFhDcnk,X2,X2,UgywewS4z_cC5zLnOFN4AaABAg,@leobardoruiz8904,https://yt3.ggpht.com/ytc/AIdro_lQ3ouuCxjduMH0ENaZ-cQxUzqIaWW9pbt9YuIvUlM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@leobardoruiz8904,UCHYo-YJujMqApic4Qk7s6wg,True,none,0,2024-05-18T03:05:58Z,2024-05-18T03:05:58Z
youtube#comment,q3ekJGrppIpz3ONoyYyDjZUb8do,UgywewS4z_cC5zLnOFN4AaABAg.A3HMvWobOunA3boq-MrqQn,UCeYSnd34IPe57sM8hkjWhrw,RBnZPFhDcnk,"@@historiaparatontospodcast51481 son tan tontos que ni un título de video saben escribir <br>2 hacer una entrada que es una copia barata de las hermanitas historia es todavía más jodido <br>3… ya, me dio mucho tedio seguir viendo este video mediocre <br><br>Conclusión, si tenía razón lo que decían sus padres, “para esto te pagué la escuela?<br><br>Mediocre muy mediocre su “historia ñera “ digno producto para la generación polvo de estrella","@@historiaparatontospodcast51481 son tan tontos que ni un título de video saben escribir 
2 hacer una entrada que es una copia barata de las hermanitas historia es todavía más jodido 
3… ya, me dio mucho tedio seguir viendo este video mediocre 

Conclusión, si tenía razón lo que decían sus padres, “para esto te pagué la escuela?

Mediocre muy mediocre su “historia ñera “ digno producto para la generación polvo de estrella",UgywewS4z_cC5zLnOFN4AaABAg,@sinnomg1794,https://yt3.ggpht.com/ytc/AIdro_npYfw2AF39rmHYw_Z6YCP-Uf3YbT14GwwnNugr8HE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sinnomg1794,UC5iSlq5Ug-OPu5PkFfby2DA,True,none,0,2024-05-19T09:45:23Z,2024-05-19T09:45:23Z
youtube#comment,_liT8H0c4_Kmj80izgVFK1nMyxE,UgywewS4z_cC5zLnOFN4AaABAg.A3HMvWobOunA4_SkcwyEYv,UCeYSnd34IPe57sM8hkjWhrw,RBnZPFhDcnk,"Este también es mi vídeo desvirginador en Youtube, pero yo no me los eché todos en spoti como el compi colombi","Este también es mi vídeo desvirginador en Youtube, pero yo no me los eché todos en spoti como el compi colombi",UgywewS4z_cC5zLnOFN4AaABAg,@rafaelruiz907,https://yt3.ggpht.com/ytc/AIdro_k61CST5Be0wHgc7yDrUJlnfjLrTsNVSdt8SDxuhFDknDM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rafaelruiz907,UCTd29u1xxPuTtusxy67QJUA,True,none,0,2024-06-12T08:16:35Z,2024-06-12T08:16:35Z
youtube#comment,D3g8r9YUiHDo_otxVqA49rHAHiY,UgyR4frnnIecyvZw8O14AaABAg.A8SDARjwDx8A8W9AiFn9rr,UCeYSnd34IPe57sM8hkjWhrw,HxMXLWqe9HQ,Nooooo :( hemos subido todos :)(((,Nooooo :( hemos subido todos :)(((,UgyR4frnnIecyvZw8O14AaABAg,@historiaparatontosoficial,https://yt3.ggpht.com/pda63okj1qmtxVDUp8-xwFOdFyQDHJGUr9Y03o-f5rM1XAgDMU2DfG_jGjJauSDUkJPAUsZ6MQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@historiaparatontosoficial,UCVvYB5q5UJ4KZwlYdVW35zA,True,none,0,2024-09-18T02:14:08Z,2024-09-18T02:14:08Z
